source_domain,source_type,min_source_priority,max_source_priority,row_count,day_count,heuristic_score,tier_label,tier_basis,static_prior_score,mbfc_url,mbfc_bias_rating,mbfc_factual_reporting,mbfc_credibility,mbfc_quality_score,adfontes_url,adfontes_reliability,adfontes_bias,adfontes_quality_score,allsides_url,allsides_bias_rating,external_match_count,external_reference_score,signal_useful_count,signal_cited_by_hq_count,signal_contradicted_count,signal_user_selected_count,signal_user_dismissed_count,signal_original_reporting_count,signal_duplicate_count,signal_hallucination_count,signal_total_count,signal_positive_count,signal_negative_count,reference_dynamic_adjustment,score_basis,final_source_quality_score,external_status
wnax.com,general_news,1,1,41,18,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
abruzzo24ore.tv,general_news,1,1,40,9,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
abruzzoindependent.it,general_news,1,1,40,19,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
bellevision.com,general_news,1,1,40,20,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
buffalorising.com,general_news,1,1,40,21,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
carolinacoastonline.com,general_news,1,1,40,16,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
cdanews.com,general_news,1,1,40,15,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
chortle.co.uk,general_news,1,1,40,17,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
clarechampion.ie,general_news,1,1,40,21,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
clinicaladvisor.com,general_news,1,1,40,12,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
compositesworld.com,general_news,1,1,40,15,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
dagensjuridik.se,general_news,1,1,40,17,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
dailybruin.com,general_news,1,1,40,14,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
diariocambio.com.mx,general_news,1,1,40,2,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
djournal.com,general_news,1,1,40,17,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
dnaberita.com,general_news,1,1,40,11,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
ecori.org,general_news,1,1,40,18,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
elledecor.com,general_news,1,1,40,12,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
epw.in,general_news,1,1,40,7,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
etn.fi,general_news,1,1,40,19,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
fooddive.com,general_news,1,1,40,16,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
fun.24tv.ua,general_news,1,1,40,21,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
groundreport.com,general_news,1,1,40,1,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
heraldbulletin.com,general_news,1,1,40,17,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
indoamerican-news.com,general_news,1,1,40,11,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
iowastatedaily.com,general_news,1,1,40,11,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
jazzradio.fr,general_news,1,1,40,24,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
left.it,general_news,1,1,40,16,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
lifestyle.24tv.ua,general_news,1,1,40,20,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
linformaticien.com,general_news,1,1,40,17,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
menorca.info,general_news,1,1,40,1,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
mingob.gob.gt,general_news,1,1,40,20,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
monitorfg.ro,general_news,1,1,40,20,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
montrosepress.com,general_news,1,1,40,20,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
mostecky.denik.cz,general_news,1,1,40,20,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
mysanfordherald.com,general_news,1,1,40,12,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
nationalenquirer.com,general_news,1,1,40,22,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
navaltoday.com,general_news,1,1,40,18,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
njbiz.com,general_news,1,1,40,7,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
northcoastjournal.com,general_news,1,1,40,12,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
ny.gov,general_news,1,1,40,21,0.55,tier_10,explicit_tier_10_domain,1.0,,,,,,,,,,,,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,1.0,static_prior_only
oikoumene.org,general_news,1,1,40,18,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
ottawasun.com,general_news,1,1,40,20,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
pastemagazine.com,general_news,1,1,40,19,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
perotorino.it,general_news,1,1,40,24,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
politics.comments.ua,general_news,1,1,40,20,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
prwire.com.au,general_news,1,1,40,20,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
skopjediem.com,general_news,1,1,40,12,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
tanea.ca,general_news,1,1,40,4,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
theboar.org,general_news,1,1,40,22,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
thecolumbiastar.com,general_news,1,1,40,4,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
thejudge13.com,general_news,1,1,40,19,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
trapanioggi.it,general_news,1,1,40,10,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
tuttoc.com,general_news,1,1,40,23,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
universityherald.com,general_news,1,1,40,18,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
vf.is,general_news,1,1,40,21,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
vlada.mk,general_news,1,1,40,17,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
winonapost.com,general_news,1,1,40,14,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
wits.ac.za,general_news,1,1,40,20,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
wtmx.com,general_news,1,1,40,19,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
xakac.info,general_news,1,1,40,12,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
1059themountain.com,general_news,1,1,39,18,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
1069thefox.com,general_news,1,1,39,15,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
6000.co.za,general_news,1,1,39,15,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
alta-frequenza.corsica,general_news,1,1,39,20,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
atlanticcouncil.org,general_news,1,1,39,17,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
australiandefence.com.au,general_news,1,1,39,18,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
avweb.com,general_news,1,1,39,16,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
beloitdailynews.com,general_news,1,1,39,18,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
calgary.citynews.ca,general_news,1,1,39,9,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
capital.com,general_news,1,1,39,18,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
chrisd.ca,general_news,1,1,39,22,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
climatecontrolnews.com.au,general_news,1,1,39,15,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
comments.ua,general_news,1,1,39,19,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
cruisehive.com,general_news,1,1,39,24,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
dailyyonder.com,general_news,1,1,39,19,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
dcvelocity.com,general_news,1,1,39,16,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
dnews.com,general_news,1,1,39,14,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
dritare.net,general_news,1,1,39,21,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
elcomercio.pe,general_news,1,1,39,17,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
elyecho.com,general_news,1,1,39,12,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
emansion.gov.lr,general_news,1,1,39,15,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
heartfm.ca,general_news,1,1,39,18,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
heraldandnews.com,general_news,1,1,39,14,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
informatia-zilei.ro,general_news,1,1,39,19,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
iustel.com,general_news,1,1,39,18,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
journaltahalil.com,general_news,1,1,39,12,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
jungefreiheit.de,general_news,1,1,39,21,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
kdwa.com,general_news,1,1,39,19,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
kilgorenewsherald.com,general_news,1,1,39,21,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
kism.com,general_news,1,1,39,8,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
kmmsam.com,general_news,1,1,39,16,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
koolnews.gr,general_news,1,1,39,16,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
krkonossky.denik.cz,general_news,1,1,39,23,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
lagaceta.com.ec,general_news,1,1,39,15,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
laholmstidning.se,general_news,1,1,39,20,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
leplacoteux.com,general_news,1,1,39,18,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
letelegramme.fr,general_news,1,1,39,19,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
libertynewsnow.com,general_news,1,1,39,17,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
madagascar-tribune.com,general_news,1,1,39,21,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
mailtimes.com.au,general_news,1,1,39,22,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
morristowngreen.com,general_news,1,1,39,17,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
nationalnetworkonline.com,general_news,1,1,39,13,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
newschannel5.com,general_news,1,1,39,20,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
nova.bg,general_news,1,1,39,22,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
oakpark.com,general_news,1,1,39,17,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
outsidethebeltway.com,general_news,1,1,39,21,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
polkio.com,general_news,1,1,39,18,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
professionalpensions.com,general_news,1,1,39,17,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
q93fm.com,general_news,1,1,39,20,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
rundschau.at,general_news,1,1,39,10,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
smallwarsjournal.com,general_news,1,1,39,7,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
smokymountainnews.com,general_news,1,1,39,9,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
starcasm.net,general_news,1,1,39,19,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
startupi.com.br,general_news,1,1,39,19,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
theaviationist.com,general_news,1,1,39,22,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
thefox1049.com,general_news,1,1,39,14,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
theindiapost.com,general_news,1,1,39,13,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
tippmidwestradio.com,general_news,1,1,39,18,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
turlockjournal.com,general_news,1,1,39,8,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
whatsonstage.com,general_news,1,1,39,17,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
whig.com,general_news,1,1,39,21,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
wilsoncountynews.com,general_news,1,1,39,13,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
windfm.com,general_news,1,1,39,16,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
workerscompensation.com,general_news,1,1,39,23,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
