source_domain,source_type,min_source_priority,max_source_priority,row_count,day_count
ihrda.org,general_news,1,1,1,1
ikyle.me,general_news,1,1,1,1
illinois.edu,general_news,1,1,1,1
imaginarytext.ca,general_news,1,1,1,1
imec-int.com,general_news,1,1,1,1
impact89fm.org,general_news,1,1,1,1
impel.eu,general_news,1,1,1,1
imperialrepublican.com,general_news,1,1,1,1
imts.com,general_news,1,1,1,1
in.fo,general_news,1,1,1,1
inanews.com,general_news,1,1,1,1
includesecurity.com,general_news,1,1,1,1
indexstiri.ro,general_news,1,1,1,1
ine.mx,general_news,1,1,1,1
inei.gob.pe,general_news,1,1,1,1
ineosgrenadier.dajbych4x4.cz,general_news,1,1,1,1
inessential.com,general_news,1,1,1,1
inews.co.uk,general_news,1,1,1,1
infoline.ua,general_news,1,1,1,1
infonegocios.info,general_news,1,1,1,1
injuly.in,general_news,1,1,1,1
innhold.na-kreativ.no,general_news,1,1,1,1
interactive.tinnhanhchungkhoan.vn,general_news,1,1,1,1
interfaces.dev,general_news,1,1,1,1
interlochen.org,general_news,1,1,1,1
international-alert.org,general_news,1,1,1,1
internationalliving.com,general_news,1,1,1,1
internationalrivers.org,general_news,1,1,1,1
intrafish.no,general_news,1,1,1,1
intro.cz,general_news,1,1,1,1
inventingthefuture.ghost.io,general_news,1,1,1,1
ironicsans.ghost.io,general_news,1,1,1,1
ishmeetbindra.com,general_news,1,1,1,1
isi.org,general_news,1,1,1,1
ism.dk,general_news,1,1,1,1
iso.org,general_news,1,1,1,1
isopixel.net,general_news,1,1,1,1
issgesund.at,general_news,1,1,1,1
itickets.com,general_news,1,1,1,1
itsfoss.com,general_news,1,1,1,1
jacobin.com,general_news,1,1,1,1
jamiehurst.co.uk,general_news,1,1,1,1
jan-herlyn.com,general_news,1,1,1,1
jchri.st,general_news,1,1,1,1
je6ssy.synapse-blog.jp,general_news,1,1,1,1
jerrylparker.com,general_news,1,1,1,1
jesseduffield.com,general_news,1,1,1,1
jfeed.com,general_news,1,1,1,1
jihadology.net,general_news,1,1,1,1
joe.dev,general_news,1,1,1,1
johnowhitaker.github.io,general_news,1,1,1,1
jollytur.com,general_news,1,1,1,1
jonhilty.com,general_news,1,1,1,1
jonready.com,general_news,1,1,1,1
journaldemocrat.com,general_news,1,1,1,1
journaldemontreal.com,general_news,1,1,1,1
jtekt.co.jp,general_news,1,1,1,1
jubileetheatre.org,general_news,1,1,1,1
juegaenred.com,general_news,1,1,1,1
julialang.org,general_news,1,1,1,1
julienreszka.com,general_news,1,1,1,1
juniper.github.io,general_news,1,1,1,1
juniperspring.org,general_news,1,1,1,1
justhere.qa,general_news,1,1,1,1
justinjackson.ca,general_news,1,1,1,1
jv.dk,general_news,1,1,1,1
k12.oh.us,general_news,1,1,1,1
kafila.org,general_news,1,1,1,1
kaiedabanri.jp,general_news,1,1,1,1
kaluga.ru,general_news,1,1,1,1
kapa.ai,general_news,1,1,1,1
karthinks.com,general_news,1,1,1,1
kasra.blog,general_news,1,1,1,1
katm.com,general_news,1,1,1,1
kb.se,general_news,1,1,1,1
kbbz.com,general_news,1,1,1,1
kbhr933.com,general_news,1,1,1,1
kbrx.com,general_news,1,1,1,1
kcl.ac.uk,general_news,1,1,1,1
kcmq.com,general_news,1,1,1,1
kcsrk.info,general_news,1,1,1,1
kcsufm.com,general_news,1,1,1,1
kemendagri.com,general_news,1,1,1,1
kenklippenstein.com,general_news,1,1,1,1
kennethreitz.org,general_news,1,1,1,1
kentuckymonthly.com,general_news,1,1,1,1
kevinak.se,general_news,1,1,1,1
kfin.com,general_news,1,1,1,1
khaleejtimes.com,general_news,1,1,1,1
khay.com,general_news,1,1,1,1
khoifm.org,general_news,1,1,1,1
khym.org,general_news,1,1,1,1
kicksonfire.com,general_news,1,1,1,1
kicnews.org,general_news,1,1,1,1
kiimfm.com,general_news,1,1,1,1
kilkennygaa.ie,general_news,1,1,1,1
kingjamesgospel.com,general_news,1,1,1,1
kink.fm,general_news,1,1,1,1
kiosquemag.com,general_news,1,1,1,1
kiss92.sg,general_news,1,1,1,1
kissfm.net,general_news,1,1,1,1
kisspeoria.com,general_news,1,1,1,1
kizn.com,general_news,1,1,1,1
kjothollin.is,general_news,1,1,1,1
kkaj.com,general_news,1,1,1,1
kkrv.com,general_news,1,1,1,1
klbcfm.com,general_news,1,1,1,1
klove.com,general_news,1,1,1,1
klur.com,general_news,1,1,1,1
kmaj1440.com,general_news,1,1,1,1
kmfa.org,general_news,1,1,1,1
kmmo.com,general_news,1,1,1,1
knoxvilledailysun.com,general_news,1,1,1,1
kobieta.pl,general_news,1,1,1,1
kobzol.github.io,general_news,1,1,1,1
kolinsky.denik.cz,general_news,1,1,1,1
konradreiche.com,general_news,1,1,1,1
konya.net.tr,general_news,1,1,1,1
korte.co,general_news,1,1,1,1
kotaku.com.au,general_news,1,1,1,1
koxe.com,general_news,1,1,1,1
krasczn.ru,general_news,1,1,1,1
krde.com,general_news,1,1,1,1
krfofm.com,general_news,1,1,1,1
kristoff.it,general_news,1,1,1,1
krita.org,general_news,1,1,1,1
krsl.com,general_news,1,1,1,1
krui.fm,general_news,1,1,1,1
krunam.com,general_news,1,1,1,1
kser.org,general_news,1,1,1,1
ksks.com,general_news,1,1,1,1
ksum.com,general_news,1,1,1,1
ksusentinel.com,general_news,1,1,1,1
ktrs.com,general_news,1,1,1,1
kulturpart.hu,general_news,1,1,1,1
kurier.lt,general_news,1,1,1,1
kuzeyhaber.com,general_news,1,1,1,1
kvegas.com,general_news,1,1,1,1
kvi.com,general_news,1,1,1,1
kvoi.com,general_news,1,1,1,1
kyivindependent.com,general_news,1,1,1,1
kykz.com,general_news,1,1,1,1
kyle.au,general_news,1,1,1,1
kylereddoch.me,general_news,1,1,1,1
kzyr.com,general_news,1,1,1,1
labiennale.org,general_news,1,1,1,1
labournewsnetwork.org,general_news,1,1,1,1
ladybird.org,general_news,1,1,1,1
laesquina.com,general_news,1,1,1,1
laflecha.net,general_news,1,1,1,1
lagazzettasiracusana.it,general_news,1,1,1,1
lajuntatribunedemocrat.com,general_news,1,1,1,1
lakegenevanews.net,general_news,1,1,1,1
lamaterial.com,general_news,1,1,1,1
lambdacreate.com,general_news,1,1,1,1
landsbankinn.is,general_news,1,1,1,1
landscapealliance.org,general_news,1,1,1,1
landwirt.com,general_news,1,1,1,1
langlois.ca,general_news,1,1,1,1
lanotizia.ch,general_news,1,1,1,1
lantian.pub,general_news,1,1,1,1
lantmannenlantbrukmaskin.se,general_news,1,1,1,1
lapostexaminer.com,general_news,1,1,1,1
laquincena.es,general_news,1,1,1,1
larevue.qc.ca,general_news,1,1,1,1
lasalle.edu,general_news,1,1,1,1
latina24ore.it,general_news,1,1,1,1
lawfaremedia.org,general_news,1,1,1,1
lawguru.com,general_news,1,1,1,1
lawnext.com,general_news,1,1,1,1
lawstreetmedia.com,general_news,1,1,1,1
lebensmittelzeitung.net,general_news,1,1,1,1
lefakkomies.github.io,general_news,1,1,1,1
leidendeclaration.ai,general_news,1,1,1,1
lemire.me,general_news,1,1,1,1
lenz.io,general_news,1,1,1,1
lepharillon.ca,general_news,1,1,1,1
lernerpython.com,general_news,1,1,1,1
letsencrypt.org,general_news,1,1,1,1
lgfocus.com.au,general_news,1,1,1,1
life885.com,general_news,1,1,1,1
life973.com,general_news,1,1,1,1
limkitsiang.com,general_news,1,1,1,1
lionsroarnews.com,general_news,1,1,1,1
liquid.ai,general_news,1,1,1,1
litclub.bg,general_news,1,1,1,1
litomericky.denik.cz,general_news,1,1,1,1
littleleague.org,general_news,1,1,1,1
lloyds.com,general_news,1,1,1,1
lopp.net,general_news,1,1,1,1
lore.org,general_news,1,1,1,1
losc.fr,general_news,1,1,1,1
louvre.fr,general_news,1,1,1,1
louwrentius.com,general_news,1,1,1,1
lovefm.co.jp,general_news,1,1,1,1
lr0.org,general_news,1,1,1,1
lucasfcosta.com,general_news,1,1,1,1
lutr.dev,general_news,1,1,1,1
lycoming.edu,general_news,1,1,1,1
machine0.io,general_news,1,1,1,1
macrumors.com,general_news,1,1,1,1
madonna.edu,general_news,1,1,1,1
magazineworld.jp,general_news,1,1,1,1
magic925.com,general_news,1,1,1,1
mahamegha.lk,general_news,1,1,1,1
maidan.org.ua,general_news,1,1,1,1
mail.gov.af,general_news,1,1,1,1
mailchi.mp,general_news,1,1,1,1
maineantiquedigest.com,general_news,1,1,1,1
maizenbrew.com,general_news,1,1,1,1
makedonskosonce.com,general_news,1,1,1,1
mandiner.hu,general_news,1,1,1,1
mantovanotizie.com,general_news,1,1,1,1
marble.onl,general_news,1,1,1,1
marchenotizie.it,general_news,1,1,1,1
marcvidal.net,general_news,1,1,1,1
marebpress.net,general_news,1,1,1,1
mareksuppa.com,general_news,1,1,1,1
markhorrell.com,general_news,1,1,1,1
maroc.ma,general_news,1,1,1,1
martinalderson.com,general_news,1,1,1,1
masilotti.com,general_news,1,1,1,1
massicotte.org,general_news,1,1,1,1
mastermariners.org.au,general_news,1,1,1,1
matheusmoreira.com,general_news,1,1,1,1
matica.hr,general_news,1,1,1,1
matteast.io,general_news,1,1,1,1
matthiasott.com,general_news,1,1,1,1
mavsmoneyball.com,general_news,1,1,1,1
maximum.ru,general_news,1,1,1,1
maxleiter.com,general_news,1,1,1,1
mdcounties.org,general_news,1,1,1,1
meconstructionnews.com,general_news,1,1,1,1
med.uio.no,general_news,1,1,1,1
medicus.ie,general_news,1,1,1,1
medportal.ru,general_news,1,1,1,1
meer.eo.nl,general_news,1,1,1,1
melbournefc.com.au,general_news,1,1,1,1
meridianfm.com,general_news,1,1,1,1
messiah.edu,general_news,1,1,1,1
mfa-ks.net,general_news,1,1,1,1
mfa.gov.bt,general_news,1,1,1,1
mforney.org,general_news,1,1,1,1
mgunlogson.github.io,general_news,1,1,1,1
miamistudent.net,general_news,1,1,1,1
micatliberia.com,general_news,1,1,1,1
microsoft.github.io,general_news,1,1,1,1
midjourney.com,general_news,1,1,1,1
midmajormadness.com,general_news,1,1,1,1
miguelclaria.com,general_news,1,1,1,1
miguelgrinberg.com,general_news,1,1,1,1
mindefensa.gob.ve,general_news,1,1,1,1
mined.gob.sv,general_news,1,1,1,1
minfin.gov.by,general_news,1,1,1,1
minfor.gov.gy,general_news,1,1,1,1
minimaxir.com,general_news,1,1,1,1
minipcs.zip,general_news,1,1,1,1
ministrymagazine.org,general_news,1,1,1,1
mintpressnews.com,general_news,1,1,1,1
misa.org,general_news,1,1,1,1
misr5.com,general_news,1,1,1,1
missus.ru,general_news,1,1,1,1
mistral.ai,general_news,1,1,1,1
mitchellh.com,general_news,1,1,1,1
mittelbayerische.de,general_news,1,1,1,1
mitxela.com,general_news,1,1,1,1
mll.sh,general_news,1,1,1,1
mlsmultiplex.com,general_news,1,1,1,1
mnaquiz.no,general_news,1,1,1,1
modal.com,general_news,1,1,1,1
model-engineer.co.uk,general_news,1,1,1,1
modelfkeyboards.com,general_news,1,1,1,1
moderndescartes.com,general_news,1,1,1,1
modernhealthcare.com,general_news,1,1,1,1
moemisto.ua,general_news,1,1,1,1
mohandacherir.github.io,general_news,1,1,1,1
momentoverdadeiro.com,general_news,1,1,1,1
money-insider.de,general_news,1,1,1,1
moneygeek.com,general_news,1,1,1,1
mongabay.co.id,general_news,1,1,1,1
montecristomagazine.com,general_news,1,1,1,1
montenews.com,general_news,1,1,1,1
mopop.de,general_news,1,1,1,1
mpi.nl,general_news,1,1,1,1
mro.co.jp,general_news,1,1,1,1
mroczek.dev,general_news,1,1,1,1
msf.gr,general_news,1,1,1,1
msf.ie,general_news,1,1,1,1
msmary.edu,general_news,1,1,1,1
mta.ca,general_news,1,1,1,1
mtgautodeck.com,general_news,1,1,1,1
mtmercy.org,general_news,1,1,1,1
mtu.edu,general_news,1,1,1,1
mtwtu.org.ua,general_news,1,1,1,1
multimedia.expresso.pt,general_news,1,1,1,1
musique-libre.org,general_news,1,1,1,1
mustaqbalradio.com,general_news,1,1,1,1
mustbethemoney.org,general_news,1,1,1,1
mvdirona.com,general_news,1,1,1,1
mwcconnection.com,general_news,1,1,1,1
mwinda.org,general_news,1,1,1,1
my96fm.com,general_news,1,1,1,1
myalbertlea.com,general_news,1,1,1,1
myalgomamanitoulinnow.com,general_news,1,1,1,1
mybridgeradio.net,general_news,1,1,1,1
mydigitalpublication.com,general_news,1,1,1,1
myespanolanow.com,general_news,1,1,1,1
myhaliburtonnow.com,general_news,1,1,1,1
myktis.com,general_news,1,1,1,1
mymix923.com,general_news,1,1,1,1
myozarksonline.com,general_news,1,1,1,1
mypromisefm.com,general_news,1,1,1,1
myqcountry.com,general_news,1,1,1,1
mysansar.com,general_news,1,1,1,1
mysteriousuniverse.org,general_news,1,1,1,1
nakedpunch.com,general_news,1,1,1,1
nanakorn.com,general_news,1,1,1,1
nand2mario.github.io,general_news,1,1,1,1
narracomm.com,general_news,1,1,1,1
naseej.com,general_news,1,1,1,1
nashfm100.com,general_news,1,1,1,1
nbcboston.com,general_news,1,1,1,1
ncnewspress.com,general_news,1,1,1,1
nebelspalter.ch,general_news,1,1,1,1
nedoma.ru,general_news,1,1,1,1
nelonen.fi,general_news,1,1,1,1
nepadbusinessfoundation.org,general_news,1,1,1,1
nesbitt.io,general_news,1,1,1,1
netsdaily.com,general_news,1,1,1,1
neutronbytes.com,general_news,1,1,1,1
newatlas.com,general_news,1,1,1,1
newhot997.com,general_news,1,1,1,1
newphilosopher.com,general_news,1,1,1,1
newrydemocrat.com,general_news,1,1,1,1
news-star.com,general_news,1,1,1,1
news.lk,general_news,1,1,1,1
newsmaritime.com,general_news,1,1,1,1
newsradioklbj.com,general_news,1,1,1,1
newsspazio.it,general_news,1,1,1,1
newstalk1010.com,general_news,1,1,1,1
newtimes.co.rw,general_news,1,1,1,1
nextinsurance.com,general_news,1,1,1,1
ngm.se,general_news,1,1,1,1
nieuwsbank.nl,general_news,1,1,1,1
niku.no,general_news,1,1,1,1
nintendo-insider.com,general_news,1,1,1,1
nippon.com,general_news,1,1,1,1
nixos.org,general_news,1,1,1,1
nkvts.no,general_news,1,1,1,1
nlnet.nl,general_news,1,1,1,1
nodo50.org,general_news,1,1,1,1
nomenugget.com,general_news,1,1,1,1
normaltech.ai,general_news,1,1,1,1
northwrightcounty.today,general_news,1,1,1,1
nortic.se,general_news,1,1,1,1
norwalkplus.com,general_news,1,1,1,1
nosh.com,general_news,1,1,1,1
notesfromtheroad.com,general_news,1,1,1,1
noticiasdenavarra.com,general_news,1,1,1,1
notiecuador.com.ec,general_news,1,1,1,1
notnotp.com,general_news,1,1,1,1
nouvelles.umontreal.ca,general_news,1,1,1,1
novagente.pt,general_news,1,1,1,1
novayagazeta-ug.ru,general_news,1,1,1,1
nsf.gov,general_news,1,1,1,1
nsjonline.com,general_news,1,1,1,1
nunesmagician.com,general_news,1,1,1,1
nusoj.org,general_news,1,1,1,1
nwf.org,general_news,1,1,1,1
nyss.no,general_news,1,1,1,1
nytco.com,general_news,1,1,1,1
nzgeo.com,general_news,1,1,1,1
o2.co.uk,general_news,1,1,1,1
obeli.sk,general_news,1,1,1,1
ocamlpro.com,general_news,1,1,1,1
odessa-daily.com.ua,general_news,1,1,1,1
offthebricks.com,general_news,1,1,1,1
ohdear.app,general_news,1,1,1,1
oldtelephoneroom.ca,general_news,1,1,1,1
onbeing.org,general_news,1,1,1,1
onefm.sg,general_news,1,1,1,1
onofficemagazine.com,general_news,1,1,1,1
opavsky.denik.cz,general_news,1,1,1,1
opencv.org,general_news,1,1,1,1
openjsf.org,general_news,1,1,1,1
opensourceaimustwin.com,general_news,1,1,1,1
oregonretire.com,general_news,1,1,1,1
orer.eu,general_news,1,1,1,1
orientpress.hu,general_news,1,1,1,1
orizontespress.gr,general_news,1,1,1,1
oseva.cz,general_news,1,1,1,1
oshogbo.com,general_news,1,1,1,1
osteopathic.org,general_news,1,1,1,1
osull.com,general_news,1,1,1,1
outburn.com,general_news,1,1,1,1
outdoorsfirst.com,general_news,1,1,1,1
owenmcgrann.com,general_news,1,1,1,1
owulveryck.info,general_news,1,1,1,1
oxide.computer,general_news,1,1,1,1
p2claw.com,general_news,1,1,1,1
pacifica.org,general_news,1,1,1,1
paconline.it,general_news,1,1,1,1
pagalguy.com,general_news,1,1,1,1
paisano-online.com,general_news,1,1,1,1
panda.org,general_news,1,1,1,1
parentdiaries.com,general_news,1,1,1,1
parksb.github.io,general_news,1,1,1,1
passo.uno,general_news,1,1,1,1
patadia.org,general_news,1,1,1,1
patersontimes.com,general_news,1,1,1,1
patrick-associates.com,general_news,1,1,1,1
patrickmccanna.net,general_news,1,1,1,1
patrickstevens.co.uk,general_news,1,1,1,1
paulgraham.com,general_news,1,1,1,1
pazarama.com,general_news,1,1,1,1
pbsfm.org.au,general_news,1,1,1,1
pbswisconsineducation.org,general_news,1,1,1,1
pciudadana.org,general_news,1,1,1,1
peachtreehoops.com,general_news,1,1,1,1
penguin-news.com,general_news,1,1,1,1
peninsulaforeveryone.org,general_news,1,1,1,1
pensiericannibali.com,general_news,1,1,1,1
performermag.com,general_news,1,1,1,1
perlapace.it,general_news,1,1,1,1
perugiaonline.net,general_news,1,1,1,1
petitpaume.com,general_news,1,1,1,1
pgdog.dev,general_news,1,1,1,1
pgedge.com,general_news,1,1,1,1
phastidio.net,general_news,1,1,1,1
philipzucker.com,general_news,1,1,1,1
philosophytalk.org,general_news,1,1,1,1
phoenixframework.org,general_news,1,1,1,1
pieniadze.rp.pl,general_news,1,1,1,1
pih.org,general_news,1,1,1,1
pionline.com,general_news,1,1,1,1
piratemedia1.com,general_news,1,1,1,1
plan-international.org,general_news,1,1,1,1
planetscale.com,general_news,1,1,1,1
player.stv.tv,general_news,1,1,1,1
pmfarma.com,general_news,1,1,1,1
pocoo.org,general_news,1,1,1,1
podcasty.ekonom.cz,general_news,1,1,1,1
poetrysociety.org.uk,general_news,1,1,1,1
pohlyad.com,general_news,1,1,1,1
pokernewsdaily.com,general_news,1,1,1,1
polarsignals.com,general_news,1,1,1,1
politicshome.com,general_news,1,1,1,1
polypane.app,general_news,1,1,1,1
port.pravda.ru,general_news,1,1,1,1
portaldogoverno.gov.mz,general_news,1,1,1,1
pp.gov.al,general_news,1,1,1,1
prahladyeri.github.io,general_news,1,1,1,1
predominantlyorange.com,general_news,1,1,1,1
presidencia.gob.bo,general_news,1,1,1,1
president.am,general_news,1,1,1,1
president.ie,general_news,1,1,1,1
pressboxonline.com,general_news,1,1,1,1
pressrs.ba,general_news,1,1,1,1
prestonbjensen.com,general_news,1,1,1,1
prismml.com,general_news,1,1,1,1
privredni.hr,general_news,1,1,1,1
programmablemutter.com,general_news,1,1,1,1
prom.ua,general_news,1,1,1,1
prusa3d.com,general_news,1,1,1,1
pshares.org,general_news,1,1,1,1
psychedelics.co.uk,general_news,1,1,1,1
publicdomainreview.org,general_news,1,1,1,1
pudding.cool,general_news,1,1,1,1
pulseheadlines.com,general_news,1,1,1,1
purenintendo.com,general_news,1,1,1,1
pwinsiderxtra.com,general_news,1,1,1,1
pyodide.org,general_news,1,1,1,1
pyrefly.org,general_news,1,1,1,1
pytorch.org,general_news,1,1,1,1
q1003.com,general_news,1,1,1,1
q104kc.com,general_news,1,1,1,1
q92radio.com,general_news,1,1,1,1
q97country.com,general_news,1,1,1,1
q985.fm,general_news,1,1,1,1
qazinform.com,general_news,1,1,1,1
qsaltlake.com,general_news,1,1,1,1
quandri.io,general_news,1,1,1,1
quickfix.es,general_news,1,1,1,1
r-e-f.org,general_news,1,1,1,1
rabanjakarta.com,general_news,1,1,1,1
racefans.net,general_news,1,1,1,1
racket-lang.org,general_news,1,1,1,1
radiobigfoot.com,general_news,1,1,1,1
radiodanan.net,general_news,1,1,1,1
radiodresden.de,general_news,1,1,1,1
radiogamma.gr,general_news,1,1,1,1
radiokaos.info,general_news,1,1,1,1
radionoise.ro,general_news,1,1,1,1
radioopensource.org,general_news,1,1,1,1
radioveronica.nl,general_news,1,1,1,1
radiowoodstock.com,general_news,1,1,1,1
rahuljuliato.com,general_news,1,1,1,1
raiders.com,general_news,1,1,1,1
railsatscale.com,general_news,1,1,1,1
railway-technology.com,general_news,1,1,1,1
raisingzona.com,general_news,1,1,1,1
rajitkhanna.com,general_news,1,1,1,1
randalolson.com,general_news,1,1,1,1
ranpara.net,general_news,1,1,1,1
rapideinfo.net,general_news,1,1,1,1
rathbones.com,general_news,1,1,1,1
raysigorta.com.tr,general_news,1,1,1,1
rcangra.pt,general_news,1,1,1,1
rcps.info,general_news,1,1,1,1
realclearbooks.com,general_news,1,1,1,1
realclearpennsylvania.com,general_news,1,1,1,1
rebelscum.com,general_news,1,1,1,1
red1031.com,general_news,1,1,1,1
redeyeradioshow.com,general_news,1,1,1,1
redis.io,general_news,1,1,1,1
rednafi.com,general_news,1,1,1,1
reeserichardson.blog,general_news,1,1,1,1
refinery29.com,general_news,1,1,1,1
reflex.dev,general_news,1,1,1,1
remyhax.xyz,general_news,1,1,1,1
reproductiverights.org,general_news,1,1,1,1
respect-mag.com,general_news,1,1,1,1
retenews24.it,general_news,1,1,1,1
reviewed.com,general_news,1,1,1,1
revistamongolia.com,general_news,1,1,1,1
reyardid.org,general_news,1,1,1,1
rezo.net,general_news,1,1,1,1
richardosgood.com,general_news,1,1,1,1
roboflow.com,general_news,1,1,1,1
rock92.com,general_news,1,1,1,1
rock945.com,general_news,1,1,1,1
rockytopinsider.com,general_news,1,1,1,1
roguecc.edu,general_news,1,1,1,1
rollbamaroll.com,general_news,1,1,1,1
roman-names.com,general_news,1,1,1,1
roszigit.com,general_news,1,1,1,1
rozumem.xyz,general_news,1,1,1,1
rps.org,general_news,1,1,1,1
rsgm.dev,general_news,1,1,1,1
rtb.bf,general_news,1,1,1,1
rtrfm.com.au,general_news,1,1,1,1
ru.ac.za,general_news,1,1,1,1
rumorscena.com,general_news,1,1,1,1
runmat.com,general_news,1,1,1,1
runthetrap.com,general_news,1,1,1,1
russian.cri.cn,general_news,1,1,1,1
russianlife.com,general_news,1,1,1,1
russianmachineneverbreaks.com,general_news,1,1,1,1
saarlane.ee,general_news,1,1,1,1
sabareesh.com,general_news,1,1,1,1
sabrenoise.com,general_news,1,1,1,1
safedep.io,general_news,1,1,1,1
saitama-np.co.jp,general_news,1,1,1,1
sakana.ai,general_news,1,1,1,1
salesforce.com,general_news,1,1,1,1
samsunahaber.com,general_news,1,1,1,1
sanhati.com,general_news,1,1,1,1
sashares.co.za,general_news,1,1,1,1
saskatoonhomepage.ca,general_news,1,1,1,1
satellifacts.com,general_news,1,1,1,1
saturnci.com,general_news,1,1,1,1
scbiz.com,general_news,1,1,1,1
scottaaronson.blog,general_news,1,1,1,1
sdf.as,general_news,1,1,1,1
seahistory.org,general_news,1,1,1,1
seangoedecke.com,general_news,1,1,1,1
seattlered.com,general_news,1,1,1,1
self.com,general_news,1,1,1,1
semianalysis.com,general_news,1,1,1,1
sen.gov.py,general_news,1,1,1,1
senate.gov,general_news,1,1,1,1
sendika.org,general_news,1,1,1,1
